"timestamp","logger","level","message"
"2025-11-03 05:27:52,956","project_logger","DEBUG","DEBUG test"
"2025-11-03 05:27:52,957","project_logger","INFO","INFO test"
"2025-11-03 05:27:52,957","project_logger","ERROR","ERROR test"
"2025-11-03 14:29:27,843","project_logger","DEBUG","Mensaje DEBUG"
"2025-11-03 14:29:27,843","project_logger","INFO","Mensaje INFO"
"2025-11-03 14:29:27,843","project_logger","WARNING","Mensaje WARNING"
"2025-11-03 14:29:27,843","project_logger","ERROR","Mensaje ERROR"
"2025-11-03 14:29:57,034","project_logger","DEBUG","Mensaje DEBUG"
"2025-11-03 14:29:57,035","project_logger","INFO","Mensaje INFO"
"2025-11-03 14:29:57,035","project_logger","WARNING","Mensaje WARNING"
"2025-11-03 14:29:57,035","project_logger","ERROR","Mensaje ERROR"
"2025-11-03 14:39:06,264","project_logger","DEBUG","Mensaje DEBUG"
"2025-11-03 14:39:06,265","project_logger","INFO","Mensaje INFO"
"2025-11-03 14:39:06,265","project_logger","WARNING","Mensaje WARNING"
"2025-11-03 14:39:06,265","project_logger","ERROR","Mensaje ERROR"
"2025-11-03 14:46:55,664","project_logger","DEBUG","Request realizada correctamente - tipo: api - URL: https://dolarapi.com/v1/dolares/blue"
"2025-11-03 20:28:59,145","project_logger","DEBUG","Request realizada correctamente - tipo: api - URL: https://dolarapi.com/v1/dolares/blue"
"2025-11-03 20:34:16,031","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): dolarapi.com:443"
"2025-11-03 20:34:16,206","urllib3.connectionpool","DEBUG","https://dolarapi.com:443 "GET /v1/dolares/blue HTTP/1.1" 200 None"
"2025-11-03 20:34:16,206","app.utils.requests","DEBUG","Request realizada correctamente - tipo: api - URL: https://dolarapi.com/v1/dolares/blue"
"2025-11-03 20:35:14,489","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): dolarapi.com:443"
"2025-11-03 20:35:15,198","urllib3.connectionpool","DEBUG","https://dolarapi.com:443 "GET /v1/dolares/blue HTTP/1.1" 200 None"
"2025-11-03 20:35:15,199","app.utils.requests","DEBUG","Request realizada correctamente - tipo: api - URL: https://dolarapi.com/v1/dolares/blue"
"2025-11-03 20:37:13,329","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): dolarapi.com:443"
"2025-11-03 20:37:14,085","urllib3.connectionpool","DEBUG","https://dolarapi.com:443 "GET /v1/dolares/blue HTTP/1.1" 200 None"
"2025-11-03 20:37:14,086","app.utils.requests","DEBUG","Request realizada correctamente - tipo: api - URL: https://dolarapi.com/v1/dolares/blue"
"2025-11-04 00:40:17,475","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): dolarapi.com:443"
"2025-11-04 00:40:17,641","urllib3.connectionpool","DEBUG","https://dolarapi.com:443 "GET /v1/dolares/blue HTTP/1.1" 200 None"
"2025-11-04 00:40:17,642","app.utils.requests","DEBUG","Request realizada correctamente - tipo: api - URL: https://dolarapi.com/v1/dolares/blue"
"2025-11-04 02:25:56,355","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): www.acuantoesta.com.ar:443"
"2025-11-04 02:25:56,519","urllib3.connectionpool","DEBUG","https://www.acuantoesta.com.ar:443 "GET /lecaps HTTP/1.1" 200 None"
"2025-11-04 02:26:40,089","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): www.acuantoesta.com.ar:443"
"2025-11-04 02:26:40,232","urllib3.connectionpool","DEBUG","https://www.acuantoesta.com.ar:443 "GET /lecaps HTTP/1.1" 200 None"
"2025-11-04 02:33:13,313","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:33:14,096","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:33:41,466","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:33:42,182","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:34:52,080","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:34:52,458","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:35:07,449","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:35:08,200","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:49:52,516","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:49:53,331","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:49:53,332","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 02:50:49,134","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:50:49,911","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:50:49,912","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 02:51:06,532","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:51:07,288","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:51:07,289","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 02:51:33,473","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:51:34,274","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:51:34,275","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 02:53:21,043","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:53:21,811","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:53:21,812","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 02:53:32,541","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 02:53:33,280","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 02:53:33,281","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 04:26:09,800","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 04:26:10,565","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 04:26:10,566","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 04:26:10,567","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LeCAPS encontradas: 13"
"2025-11-04 04:28:48,596","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 04:28:49,401","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 04:28:49,402","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 04:28:49,404","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LeCAPS encontradas: 13"
"2025-11-04 04:30:49,900","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 04:30:50,459","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 04:30:50,460","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 04:30:50,462","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LeCAPS encontradas: 13"
"2025-11-04 04:47:46,086","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 04:47:46,410","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 04:47:46,410","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 04:47:46,412","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LeCAPS encontradas: 13"
"2025-11-04 04:47:46,413","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): www.acuantoesta.com.ar:443"
"2025-11-04 04:47:46,576","urllib3.connectionpool","DEBUG","https://www.acuantoesta.com.ar:443 "GET /lecaps HTTP/1.1" 200 None"
"2025-11-04 04:47:46,586","app.utils.requests","INFO","Request realizada correctamente - tipo: html - URL: https://www.acuantoesta.com.ar/lecaps"
"2025-11-04 04:58:32,342","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 04:58:32,692","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 04:58:32,692","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 04:58:32,695","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LeCAPS encontradas: 13"
"2025-11-04 05:00:34,221","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-04 05:00:34,541","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 601"
"2025-11-04 05:00:34,541","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-04 05:00:34,543","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LeCAPS encontradas: 13"
"2025-11-04 05:00:34,592","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): www.acuantoesta.com.ar:443"
"2025-11-04 05:00:34,734","urllib3.connectionpool","DEBUG","https://www.acuantoesta.com.ar:443 "GET /lecaps HTTP/1.1" 200 None"
"2025-11-04 05:00:34,736","asyncio","DEBUG","Using selector: EpollSelector"
"2025-11-04 05:00:34,763","pyppeteer.chromium_downloader","INFO","Starting Chromium download."
"2025-11-04 05:00:34,763","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): storage.googleapis.com:443"
"2025-11-04 05:00:35,119","urllib3.connectionpool","DEBUG","https://storage.googleapis.com:443 "GET /chromium-browser-snapshots/Linux_x64/1181205/chrome-linux.zip HTTP/1.1" 200 182674957"
"2025-11-04 05:00:42,519","pyppeteer.chromium_downloader","INFO","Beginning extraction"
"2025-11-04 05:00:44,662","pyppeteer.chromium_downloader","INFO","Chromium extracted to: /root/.local/share/pyppeteer/local-chromium/1181205"
"2025-11-04 05:01:14,743","pyppeteer.launcher","INFO","terminate chrome process..."
"2025-11-05 02:45:31,964","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-05 02:45:32,523","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 584"
"2025-11-05 02:45:32,524","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-05 02:45:32,540","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LeCAPS encontradas: 13"
"2025-11-05 02:46:28,813","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-05 02:46:29,143","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 584"
"2025-11-05 02:46:29,143","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-05 02:46:29,146","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LeCAPS encontradas: 13"
"2025-11-05 02:46:50,696","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-05 02:46:50,771","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 584"
"2025-11-05 02:46:50,772","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-05 02:46:50,773","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LeCAPS encontradas: 13"
"2025-11-05 04:27:35,366","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-05 04:27:35,673","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 584"
"2025-11-05 04:27:35,674","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-05 04:27:35,675","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LECAPs encontradas: 13"
"2025-11-05 04:29:34,883","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-05 04:29:35,193","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 584"
"2025-11-05 04:29:35,194","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-05 04:29:35,196","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LECAPs encontradas: 13"
"2025-11-05 04:29:35,198","app.models.letras","WARNING","No se ha podido identificar correctamente a la letra: BNA6D"
"2025-11-05 04:29:35,198","app.models.letras","DEBUG","Letra D30A6 -> 30/4/2026"
"2025-11-05 04:29:35,198","app.models.letras","DEBUG","Letra M10N5 -> 10/11/2025"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra M15D5 -> 15/12/2025"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra M16E6 -> 16/1/2026"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra M27F6 -> 27/2/2026"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra S10N5 -> 10/11/2025"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra S16E6 -> 16/1/2026"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra S27F6 -> 27/2/2026"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra S28N5 -> 28/11/2025"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra S29Y6 -> 29/5/2026"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra S30A6 -> 30/4/2026"
"2025-11-05 04:29:35,199","app.models.letras","DEBUG","Letra S30O6 -> 30/10/2026"
"2025-11-05 04:29:35,220","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 148890.00 | plazo_dias: 176 | TNA: -207.3850"
"2025-11-05 04:29:35,220","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 113.44 | plazo_dias: 5 | TNA: -7235.6482"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 126.00 | plazo_dias: 40 | TNA: -905.2579"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 118.50 | plazo_dias: 72 | TNA: -502.6664"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 119.00 | plazo_dias: 114 | TNA: -317.4849"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 121.78 | plazo_dias: 5 | TNA: -7240.0534"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 116.00 | plazo_dias: 72 | TNA: -502.5742"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 127.95 | plazo_dias: 114 | TNA: -317.6731"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 121.49 | plazo_dias: 23 | TNA: -1573.8945"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 112.00 | plazo_dias: 205 | TNA: -176.4590"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 111.00 | plazo_dias: 176 | TNA: -205.5180"
"2025-11-05 04:29:35,221","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 101.40 | plazo_dias: 359 | TNA: -100.6686"
"2025-11-05 04:31:12,236","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-05 04:31:12,545","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 584"
"2025-11-05 04:31:12,546","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-05 04:31:12,548","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LECAPs encontradas: 13"
"2025-11-05 04:31:12,550","app.models.letras","WARNING","No se ha podido identificar correctamente a la letra: BNA6D"
"2025-11-05 04:31:12,550","app.models.letras","DEBUG","Letra D30A6 -> 30/4/2026"
"2025-11-05 04:31:12,550","app.models.letras","DEBUG","Letra M10N5 -> 10/11/2025"
"2025-11-05 04:31:12,550","app.models.letras","DEBUG","Letra M15D5 -> 15/12/2025"
"2025-11-05 04:31:12,550","app.models.letras","DEBUG","Letra M16E6 -> 16/1/2026"
"2025-11-05 04:31:12,550","app.models.letras","DEBUG","Letra M27F6 -> 27/2/2026"
"2025-11-05 04:31:12,550","app.models.letras","DEBUG","Letra S10N5 -> 10/11/2025"
"2025-11-05 04:31:12,551","app.models.letras","DEBUG","Letra S16E6 -> 16/1/2026"
"2025-11-05 04:31:12,551","app.models.letras","DEBUG","Letra S27F6 -> 27/2/2026"
"2025-11-05 04:31:12,551","app.models.letras","DEBUG","Letra S28N5 -> 28/11/2025"
"2025-11-05 04:31:12,551","app.models.letras","DEBUG","Letra S29Y6 -> 29/5/2026"
"2025-11-05 04:31:12,551","app.models.letras","DEBUG","Letra S30A6 -> 30/4/2026"
"2025-11-05 04:31:12,551","app.models.letras","DEBUG","Letra S30O6 -> 30/10/2026"
"2025-11-05 04:31:12,552","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 148890.00 | plazo_dias: 176 | TNA: -207.3850"
"2025-11-05 04:31:12,552","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 113.44 | plazo_dias: 5 | TNA: -7235.6482"
"2025-11-05 04:31:12,552","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 126.00 | plazo_dias: 40 | TNA: -905.2579"
"2025-11-05 04:31:12,553","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 118.50 | plazo_dias: 72 | TNA: -502.6664"
"2025-11-05 04:31:12,553","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 119.00 | plazo_dias: 114 | TNA: -317.4849"
"2025-11-05 04:31:12,553","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 121.78 | plazo_dias: 5 | TNA: -7240.0534"
"2025-11-05 04:31:12,553","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 116.00 | plazo_dias: 72 | TNA: -502.5742"
"2025-11-05 04:31:12,553","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 127.95 | plazo_dias: 114 | TNA: -317.6731"
"2025-11-05 04:31:12,553","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 121.49 | plazo_dias: 23 | TNA: -1573.8945"
"2025-11-05 04:31:12,553","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 112.00 | plazo_dias: 205 | TNA: -176.4590"
"2025-11-05 04:31:12,553","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 111.00 | plazo_dias: 176 | TNA: -205.5180"
"2025-11-05 04:31:12,553","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 101.40 | plazo_dias: 359 | TNA: -100.6686"
"2025-11-05 04:32:51,768","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-05 04:32:52,080","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 584"
"2025-11-05 04:32:52,080","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-05 04:32:52,082","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LECAPs encontradas: 13"
"2025-11-05 04:32:52,084","app.models.letras","WARNING","No se ha podido identificar correctamente a la letra: BNA6D"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra D30A6 -> 30/4/2026"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra M10N5 -> 10/11/2025"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra M15D5 -> 15/12/2025"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra M16E6 -> 16/1/2026"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra M27F6 -> 27/2/2026"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra S10N5 -> 10/11/2025"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra S16E6 -> 16/1/2026"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra S27F6 -> 27/2/2026"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra S28N5 -> 28/11/2025"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra S29Y6 -> 29/5/2026"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra S30A6 -> 30/4/2026"
"2025-11-05 04:32:52,084","app.models.letras","DEBUG","Letra S30O6 -> 30/10/2026"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 148890.00 | plazo_dias: 176 | TNA: 20738.6350"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 113.44 | plazo_dias: 5 | TNA: 729935.6482"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 126.00 | plazo_dias: 40 | TNA: 91242.7579"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 118.50 | plazo_dias: 72 | TNA: 50690.1664"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 119.00 | plazo_dias: 114 | TNA: 32014.8533"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 121.78 | plazo_dias: 5 | TNA: 729940.0534"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 116.00 | plazo_dias: 72 | TNA: 50690.0742"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 127.95 | plazo_dias: 114 | TNA: 32015.0415"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 121.49 | plazo_dias: 23 | TNA: 158682.5902"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 112.00 | plazo_dias: 205 | TNA: 17803.2883"
"2025-11-05 04:32:52,086","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 111.00 | plazo_dias: 176 | TNA: 20736.7680"
"2025-11-05 04:32:52,087","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 101.40 | plazo_dias: 359 | TNA: 10166.1282"
"2025-11-05 04:32:58,120","urllib3.connectionpool","DEBUG","Starting new HTTPS connection (1): data912.com:443"
"2025-11-05 04:32:58,193","urllib3.connectionpool","DEBUG","https://data912.com:443 "GET /live/arg_notes HTTP/1.1" 200 584"
"2025-11-05 04:32:58,194","app.utils.requests","INFO","Request realizada correctamente - tipo: api - URL: https://data912.com/live/arg_notes"
"2025-11-05 04:32:58,196","app.models.letras","INFO","LeCAPS y sus capitalizaciones obtenidas exitosamente - LECAPs encontradas: 13"
"2025-11-05 04:32:58,198","app.models.letras","WARNING","No se ha podido identificar correctamente a la letra: BNA6D"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra D30A6 -> 30/4/2026"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra M10N5 -> 10/11/2025"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra M15D5 -> 15/12/2025"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra M16E6 -> 16/1/2026"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra M27F6 -> 27/2/2026"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra S10N5 -> 10/11/2025"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra S16E6 -> 16/1/2026"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra S27F6 -> 27/2/2026"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra S28N5 -> 28/11/2025"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra S29Y6 -> 29/5/2026"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra S30A6 -> 30/4/2026"
"2025-11-05 04:32:58,198","app.models.letras","DEBUG","Letra S30O6 -> 30/10/2026"
"2025-11-05 04:32:58,200","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 148890.00 | plazo_dias: 176 | TNA: 207.3863"
"2025-11-05 04:32:58,200","app.models.letras","DEBUG","TNA calculada -> valor_vto: 1.00 | precio_actual: 113.44 | plazo_dias: 5 | TNA: 7299.3565"
